"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
1.6333333333333335e-05,9.040522575378418,-13.765975952148438,0,-72.194015502929688,0,1285.40478515625
1.6666666666666667e-05,9.4183712005615234,-7.1626291275024414,0,-58.2041015625,0,1014.5687255859375
1.7e-05,9.6681728363037109,-2.5405139923095703,0,-32.704872131347656,0,532.156005859375
1.7333333333333336e-05,9.7341814041137695,0,-30.246479034423828,-2.102482795715332,40.912330627441406,0
1.7666666666666668e-05,9.7940607070922852,0,-29.468540191650391,17.828483581542969,391.3905029296875,0
1.8e-05,9.9616498947143555,0,-26.855396270751953,34.214035034179688,676.6671142578125,0
1.8333333333333333e-05,10.20461368560791,0,-22.927394866943359,43.8118896484375,837.13433837890625,0
1.8666666666666669e-05,10.474655151367188,0,-18.463197708129883,44.726104736328125,837.93951416015625,0
1.9000000000000001e-05,10.71710205078125,0,-14.345418930053711,36.782272338867188,675.8843994140625,0
1.9333333333333333e-05,10.881735801696777,0,-11.385660171508789,21.5614013671875,380.04742431640625,0
1.9666666666666669e-05,10.932751655578613,0,-10.163724899291992,2.0859699249267578,6.0113372802734375,0
2.0000000000000002e-05,10.855847358703613,-0.23495769500732422,0,-10.438926696777344,0,223.15667724609375
2.0333333333333334e-05,10.796296119689941,0,-33.350929260253906,17.885471343994141,290.44580078125,0
2.0666666666666666e-05,10.939187049865723,0,-30.504428863525391,37.657341003417969,636.30218505859375,0
2.1000000000000002e-05,11.175971984863281,0,-26.03483772277832,49.980941772460938,845.2574462890625,0
2.1333333333333335e-05,11.452549934387207,0,-20.814537048339844,52.420745849609375,872.53857421875,0
2.1666666666666667e-05,11.705833435058594,0,-15.862160682678223,44.50079345703125,709.40301513671875,0
2.2000000000000003e-05,11.876251220703125,0,-12.140645027160645,27.798202514648438,384.859375,0
2.2333333333333335e-05,11.919560432434082,-27.653022766113281,0,6.4145069122314453,0,23.849269866943359
2.2666666666666668e-05,11.93367862701416,-27.92431640625,0,-1.8815803527832031,0,157.59429931640625
2.3e-05,11.991971015930176,-27.370552062988281,0,-9.7857589721679688,0,284.09515380859375
2.3333333333333336e-05,12.087059020996094,-26.109989166259766,0,-15.73583984375,0,374.63818359375
2.3666666666666668e-05,12.203052520751953,-24.398490905761719,0,-18.557525634765625,0,407.640625
2.4000000000000001e-05,12.318704605102539,-22.578804016113281,0,-17.696922302246094,0,372.92724609375
2.4333333333333336e-05,12.41162109375,-21.012599945068359,0,-13.329982757568359,0,273.743896484375
2.4666666666666669e-05,12.462702751159668,-20.008783340454102,0,-6.3274917602539063,0,126.11102294921875
2.5000000000000001e-05,12.459932327270508,-43.242027282714844,0,-0.22413849830627441,0,0
2.5333333333333334e-05,12.543276786804199,-41.509048461914063,0,-33.409622192382813,0,589.351318359375
2.5666666666666669e-05,12.80570125579834,-36.759590148925781,0,-59.978500366210938,0,1057.0816650390625
2.6000000000000002e-05,13.189377784729004,-29.924728393554688,0,-74.672698974609375,0,1306.5205078125
2.6333333333333334e-05,13.611138343811035,-22.345867156982422,0,-74.589218139648438,0,1284.302490234375
2.6666666666666667e-05,13.978974342346191,-15.508718490600586,0,-59.754714965820313,0,990.9276123046875
2.7000000000000002e-05,14.210275650024414,-10.748856544494629,0,-33.118934631347656,0,480.643798828125
2.7333333333333335e-05,14.248207092285156,0,-36.460372924804688,-2.8908424377441406,88.821159362792969,0
2.7666666666666667e-05,14.302798271179199,0,-36.010921478271484,12.537254333496094,349.7476806640625,0
2.8000000000000003e-05,14.438046455383301,0,-34.123184204101563,25.462066650390625,564.6153564453125,0
