time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Voltage: VMLp,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
6.166666666666667e-06,0.0,-12.323176939825903,-12.323176939825903,0.021973954039497753,227.07998117130248,100.0,-2.2187940352811975,0.0,0.6443573776003773
6.333333333333333e-06,0.0,-12.876664831566409,-12.876664831566409,0.022961819862792405,236.7197612424784,100.0,-1.586661827312111,0.0,0.6830658295719161
6.5000000000000004e-06,0.0,-12.77329800278384,-12.77329800278384,0.022779763217548526,234.2811418124555,100.0,-0.9434052255223137,0.0,0.722344002946722
6.666666666666667e-06,0.0,-12.018921534524939,-12.018921534524939,0.0214383507079891,219.87168926591622,100.0,-0.32178096206723916,0.0,0.7601627749869563
6.833333333333334e-06,0.0,-10.652569152402286,-10.652569152402286,0.01900725285149962,194.20926791592552,100.0,0.0,0.0,0.7945646727886164
7.000000000000001e-06,0.0,-8.637692867474854,-8.637692867474854,5.424837113554833,161.78601524148456,100.0,0.0,0.0,0.8241821947101544
7.166666666666667e-06,0.0,-6.095113291535358,-6.095113291535358,15.328624735887509,123.95314858389872,100.0,0.0,0.0,0.8491961201275459
7.333333333333334e-06,0.0,-3.1814403754750025,-3.1814403754750025,28.338172735832778,82.25880530943179,100.0,0.0,0.0,0.8694704495895706
7.5e-06,0.0,-0.07587556505523363,-0.07587556505523363,42.851256000935926,38.465247908584345,100.0,0.0,0.0,0.8848956341867391
7.666666666666667e-06,0.0,3.0308094733590534,3.0308094733590534,57.1586369038003,-5.555044012942467,100.0,0.0,2.5637450370211243,0.8953891669118197
7.833333333333333e-06,0.0,5.012883086470431,5.012883086470431,98.15460540313623,0.04363811727634183,100.0,0.0,-3.9901054411909014,0.9081361577019879
8.000000000000001e-06,0.0,6.847666621837323,6.847666621837323,131.06731040780147,0.011982516790017807,100.0,0.0,-3.6389952902658864,0.9268923954390518
