time,V_D2,VS1,VS2,Vp,Vo,Io,VC1,I_D2,ILr,I_D1,V_D1
0.0005040945903402681,-28.240312975192573,14.338731562974132,-13.90158141221874,-231.33475460987418,14.338731562973836,2.972126988964874e-10,123.3566817820017,0.0,-1.6875566358876566,2.972126988964874e-10,2.972126988964874e-13
0.000504094590340275,-20.24378103317965,5.905049470206022,-5.905049470206022,-101.44888033241419,14.338731562973628,0.0,123.35668178151904,0.0,-1.6875566358752736,0.0,-8.433682092767592
0.0005045631842469603,-18.579879156847422,4.2551372621240695,-4.2551372621240695,-73.10335215331573,14.324741894723353,0.0,88.95163758408258,0.0,-1.8328139791346951,0.0,-10.069604632599283
0.0005049999999999997,-16.927232213489376,2.615510465686605,-2.615510465686605,-44.9345275734599,14.311721747802771,0.0,54.75583792196577,0.0,-1.9248301133588144,0.0,-11.696211282116167
0.0005050000000000066,-16.92723221346264,2.6155104656600794,-2.6155104656600794,-44.9345275730042,14.311721747802563,0.0,54.75583792141252,0.0,-1.9248301133599213,0.0,-11.696211282142484
0.0005050000000000136,0.0,-14.42770819701579,14.311721747802356,249.8568752863652,14.311721747802356,0.0,54.75583792085267,0.0,-1.9248301133610362,0.0,-28.739429944818145
0.0005050000000000205,8.585229126022073e-14,-14.427708197017067,14.31172174780223,249.8568752864112,14.311721747802144,8.585229126022074e-11,54.75583792029107,8.585229126022074e-11,-1.924830113349844,0.0,-28.739429944819207
0.0005054757049690088,0.007612568068574605,-14.496944458124895,14.306897424930922,252.31608752440755,14.299284856862347,7.612568068574605,25.049476062553552,7.612568068574605,-1.0550409166510895,0.0,-28.79622931498724
0.000505951409937997,0.017720602154089028,-14.5258199971835,14.308841562483895,253.27389535847777,14.291120960329806,17.72060215408903,14.169895171239174,17.72060215408903,-0.037079339874717385,0.0,-28.816940957513307
0.0005059680180594332,0.01809940696280309,-14.52601521732067,14.309025121950542,253.27744916112175,14.29092571498774,18.099406962803087,14.161372808580364,18.099406962803087,-4.526240493518685e-14,0.0,-28.81694093230841
0.0005059680180594401,0.018099406962961005,-14.526015217320737,14.309025121950622,253.27744916112275,14.290925714987662,18.099406962961005,14.161372808581929,18.099406962961005,1.5425646870959042e-11,0.0,-28.8169409323084
0.0005064437230284283,0.02823155535663498,-14.507128226944642,14.316046399227885,252.50878593322136,14.28781484387125,28.23155535663498,24.340190493170134,28.23155535663498,1.0195311991951537,0.0,-28.79494307081589
0.0005069194279974166,0.03591924124961178,-14.443096370235077,14.324908938869577,250.15897918248882,14.288989697619964,35.91924124961178,53.40549824077567,35.91924124961178,1.8941111979635354,0.0,-28.73208606785504
0.0005073951329664048,0.039097739634704774,-14.34063617091203,14.331879588203744,246.52257342027352,14.292781848569039,39.09773963470477,97.24177934860714,39.09773963470477,2.5011087439041573,0.0,-28.633418019481066
0.0005078708379353931,0.036346098617592804,-14.211407501809997,14.333037014142333,242.06701751715335,14.29669091552474,36.3460986175928,149.6683547749074,36.3460986175928,2.756016400430795,0.0,-28.50809841733474
0.0005083465429043813,0.027086070954845803,-14.070354809986906,14.324827118689992,237.366205724538,14.297741047735146,27.086070954845802,203.31775503933866,27.086070954845802,2.6242683564833507,0.0,-28.36809585772205
0.0005088222478733695,0.01166151956735868,-13.933589629977542,14.304565115599493,233.01918809869474,14.292903596032135,11.66151956735868,250.67906280858165,11.66151956735868,2.1259746649157774,0.0,-28.226493226009673
0.0005091056118160477,3.0246437299208395e-13,-13.860356501894959,14.28611972404999,230.8217329466483,14.286119724049689,3.0246437299208395e-10,273.1585711376332,3.0246437299208395e-10,1.6818956445545763,0.0,-28.14647622594465
0.0005091056118160547,-8.21400074149199,-6.072118982557489,6.072118982557489,104.31913824494401,14.286119724049481,0.0,273.1585711381137,0.0,1.681895644542681,0.0,-20.35823870660697
0.0005095813167850429,-9.873299580929622,-4.398665261679476,4.398665261679476,75.56916635601016,14.271964842609096,0.0,308.0539437547437,0.0,1.8349709867248984,0.0,-18.67063010428857
0.0005100000000000004,-11.436410231200366,-2.823081592352178,2.823081592352178,48.500604114530006,14.259491823552546,0.0,340.91365328262134,0.0,1.927560068779335,0.0,-17.082573415904726
0.0005100000000000073,-11.436410231226628,-2.823081592325707,2.823081592325707,48.5006041140752,14.259491823552336,0.0,340.9136532831734,0.0,1.927560068780527,0.0,-17.082573415878045
0.0005100000000000142,-28.626917486566988,14.25949182355213,-14.367425663014856,-248.68316204619052,14.25949182355213,0.0,340.9136532837355,0.0,1.92756006878173,0.0,0.0
0.0005100000000000212,-28.626917486568058,14.259491823552002,-14.367425663016132,-248.6831620462365,14.259491823551922,8.000897741035222e-11,340.91365328429794,0.0,1.9275600687709071,8.000897741035222e-11,8.000897741035222e-14
0.0005104758105598773,-28.684021200605933,14.254247838072576,-14.437008232157368,-251.16145604818863,14.247012968448566,7.234869624011366,370.9195389291009,0.0,1.0816416601261665,7.234869624011366,0.007234869624011366
0.0005109516211197334,-28.70585594989913,14.255673434199828,-14.467213023728677,-252.17377997448278,14.238642926170456,17.03050802937088,382.53197995147957,0.0,0.08368375725823748,17.03050802937088,0.017030508029370877
0.0005109897900124139,-28.70590363295932,14.256057346652065,-14.467723649390408,-252.18472496935448,14.238179983568912,17.877363083153238,382.59098691739615,0.0,1.440930708085375e-13,17.877363083153238,0.017877363083153238
0.0005109897900124208,-28.705903632959302,14.256057346652137,-14.46772364939047,-252.1847249693554,14.23817998356883,17.877363083306456,382.59098691739524,0.0,-1.5025772293064676e-11,17.877363083306456,0.017877363083306456
0.0005114656005722769,-28.683849186309615,14.262713684440639,-14.448894404978436,-251.4243005494851,14.23495478133118,27.758903109458846,372.57303950449045,0.0,-1.0031925361604017,27.758903109458846,0.027758903109458846
0.000511941411132133,-28.621500848411447,14.27114049421963,-14.38559507593711,-249.10710783247163,14.235905772474338,35.23472174529216,343.96742311388795,0.0,-1.8637246891941777,35.23472174529216,0.035234721745292165
0.0005124172216919891,-28.52382880582744,14.277663076325947,-14.284438207939973,-245.52312018516704,14.239390597887466,38.27247843848045,300.8256927259106,0.0,-2.4608866151031883,38.27247843848045,0.03827247843848045
0.0005128930322518452,-28.399850976720757,14.27842160678837,-14.156903126545428,-241.13253473593048,14.242947850175328,35.47375661304198,249.2325244417397,0.0,-2.711508943175567,35.47375661304198,0.03547375661304198
0.0005133688428117013,-28.261350311351112,14.269918102947885,-14.017702136782425,-236.5003155023499,14.243648174568687,26.269928379198557,196.44060133298416,0.0,-2.5815985295777804,26.269928379198557,0.02626992837919856
0.0005138446533715574,-28.121205561249756,14.249510811828209,-13.882695022181371,-232.21613352362624,14.238510539068386,11.000272759823503,149.8430703419749,0.0,-2.0909960956665827,11.000272759823503,0.011000272759823503
0.000514115779787461,-28.04527129432104,14.23196111198789,-13.813310182333154,-230.13541284199943,14.23196111198789,6.094014182167484e-13,128.5733360115981,0.0,-1.6745508818195036,6.094014182167484e-13,6.094014182167484e-16
0.000514115779787468,-20.38713478046432,6.155173668476639,-6.155173668476639,-105.74601958359672,14.23196111198768,0.0,128.57333601111966,0.0,-1.6745508818078845,0.0,-8.076787443510744
0.0005145915903473241,-18.70561729508084,4.4877552751255125,-4.4877552751255125,-77.09973475488671,14.217862019955328,0.0,93.80400908317665,0.0,-1.8290259509992595,0.0,-9.730106744829815
0.0005150000000000003,-17.163065078850202,2.957285364753341,-2.957285364753341,-50.806227888755416,14.205779714096861,0.0,61.88550209210257,0.0,-1.9222537004242468,0.0,-11.24849434934352
0.0005150000000000072,-17.163065078823504,2.9572853647268467,-2.9572853647268467,-50.806227888300235,14.205779714096657,0.0,61.88550209154998,0.0,-1.9222537004254987,0.0,-11.24849434936981
0.0005150000000000141,0.0,-14.3095426798232,14.205779714096453,247.61722356821312,14.205779714096453,0.0,61.88550209099095,0.0,-1.92225370042676,0.0,-28.51532239391965
0.0005150000000000211,7.704017014349772e-14,-14.309542679824471,14.205779714096321,247.61722356825894,14.205779714096245,7.704017014349772e-11,61.88550209042994,7.704017014349772e-11,-1.9222537004161364,0.0,-28.515322393920712
0.0005154812346418723,0.007127736452727664,-14.379588881728095,14.200313223044105,250.11524629056075,14.193185486591378,7.127736452727664,31.608109612826883,7.127736452727664,-1.0795430863184037,0.0,-28.57277436831947
0.0005159624692837234,0.016868803889662953,-14.409870818142645,14.201577962484768,251.13297598438933,14.184709158595105,16.868803889662953,19.903236330228925,16.868803889662953,-0.08167979321915045,0.0,-28.594579976737748
0.0005160001180799689,0.01769169193405272,-14.410356110855542,14.201942051989974,251.14339129241014,14.184250360055922,17.69169193405272,19.846860498434403,17.69169193405272,-3.662348202482235e-14,0.0,-28.59460647091146
0.0005160001180799759,0.01769169193420366,-14.410356110855606,14.201942051990047,251.14339129241105,14.184250360055843,17.69169193420366,19.846860498435348,17.69169193420366,1.497450774490261e-11,0.0,-28.594606470911447
0.0005164813527218271,0.027518340540961896,-14.391110023591082,14.208459182709934,250.37104557620293,14.180940842168972,27.518340540961894,29.979463394264577,27.518340540961894,1.003073107018393,0.0,-28.572050865760055
0.0005169625873636782,0.03488649685124708,-14.3269052499706,14.216703442883928,248.02590362784161,14.181816946032681,34.88649685124708,58.88015575921708,34.88649685124708,1.8603479056505678,0.0,-28.50872219600328
0.0005174438220055294,0.03772647670159517,-14.224597994332003,14.222909181587198,244.40786159556654,14.185182704885603,37.726476701595175,102.36483222714548,37.726476701595175,2.4488947805540207,0.0,-28.409780699217606
0.0005179250566473806,0.03462978434865276,-14.096045966402626,14.223132047229718,239.9915536476419,14.188502262881066,34.62978434865276,154.16433337376645,34.62978434865276,2.684940148371309,0.0,-28.284548229283693
0.0005184062912892318,0.025050755824603584,-13.956383228938142,14.213820405828331,235.35734025957976,14.188769650003728,25.050755824603584,206.8356230110097,25.050755824603584,2.5358458751419217,0.0,-28.145152878941868
0.000518887525931083,0.00938304222922773,-13.821827211484397,14.192328497963658,231.1072371878983,14.18294545573443,9.38304222922773,252.83976244820278,9.38304222922773,2.024671081425014,0.0,-28.004772667218823
0.00051911904246948,2.935405252202372e-13,-13.763286765741057,14.177194193345516,229.35733441479525,14.177194193345223,2.935405252202372e-10,270.66064233163934,2.935405252202372e-10,1.668872875538911,0.0,-27.94048095908628
0.000519119042469487,-7.985273833760818,-6.1919203595841985,6.1919203595841985,106.37732854850753,14.177194193345015,0.0,270.66064233211665,0.0,1.6688728755274662,0.0,-20.36911455292921
0.0005196002771113382,-9.65399670542985,-4.508987098349264,4.508987098349264,77.46449794685205,14.162983803779117,0.0,305.75325323100355,0.0,1.827135478189597,0.0,-18.67197090212838
0.000519999999999993,-11.140350002349763,-3.0108144989651144,3.0108144989651144,51.72585959689735,14.151164501314877,0.0,336.998108607453,0.0,1.919190248859564,0.0,-17.16197900027999
0.00052,-11.140350002375921,-3.0108144989387498,3.0108144989387498,51.725859596444366,14.151164501314671,0.0,336.9981086080029,0.0,1.9191902488608352,0.0,-17.16197900025342
0.0005200000000000069,-28.40614902514819,14.151164501314467,-14.25498452383372,-246.68089145342654,14.151164501314467,0.0,336.99810860856246,0.0,1.9191902488621189,0.0,0.0
0.0005200000000000138,-28.406149025149247,14.151164501314335,-14.254984523834988,-246.68089145347227,14.151164501314259,7.703852088065068e-11,336.99810860912254,0.0,1.9191902488515185,7.703852088065068e-11,7.703852088065068e-14
0.0005204779822543691,-28.46332131388166,14.14576566892059,-14.324624910565745,-249.16382478965022,14.138696403315917,7.069265604674348,367.08635454828107,0.0,1.0843872310897429,7.069265604674348,0.007069265604674348
0.0005209559645087243,-28.485447236943834,14.147012923536057,-14.355163451515406,-250.19066208032294,14.130283785428428,16.72913810762819,378.90117522845594,0.0,0.09577768318462293,16.72913810762819,0.016729138107628192
0.0005210002207259229,-28.485514608042468,14.147440982263017,-14.355768560602268,-250.20409330784187,14.1297460474402,17.69493482281729,378.9813622347834,0.0,2.806088694740083e-14,17.69493482281729,0.017694934822817292
0.0005210002207259298,-28.485514608042447,14.147440982263086,-14.355768560602328,-250.20409330784275,14.129746047440118,17.694934822967898,378.9813622347827,0.0,-1.4940174097866077e-11,17.694934822967898,0.017694934822967898
0.0005214782029802851,-28.463398765846794,14.153957604634936,-14.336899956599659,-249.4447132398774,14.126498809247137,27.458795387799785,369.00006246238723,0.0,-0.9949156718810255,27.458795387799785,0.027458795387799786
0.0005219561852346403,-28.401115607177363,14.162206181845171,-14.27372525335991,-247.13485395246676,14.12739035381745,34.815828027721906,340.5117840176612,0.0,-1.8471016096308108,34.815828027721906,0.03481582802772191
0.0005224341674889956,-28.303669459102903,14.168506230173602,-14.172898777034014,-243.56602207218845,14.130770682068889,37.735548104713914,297.58711531383676,0.0,-2.4359569759921946,37.735548104713914,0.03773554810471391
0.0005229121497433508,-28.18012425586134,14.168996120249512,-14.045955060156182,-239.2003406331808,14.134169195705159,34.826924544352686,246.3336841177856,0.0,-2.6787492066878684,34.826924544352686,0.03482692454435268
0.000523390131997706,-28.042302862362853,14.160185178890275,-13.9076526163477,-234.60423442359414,14.134650246015156,25.534932875119907,194.02006220053133,0.0,-2.5422908519458733,25.534932875119907,0.025534932875119907
0.0005238681142520613,-27.90309732588255,14.139451437901407,-13.773863312966771,-230.36745005404563,14.129234012915777,10.217424985628991,148.0368199405059,0.0,-2.0475234649501584,10.217424985628991,0.010217424985628991
0.000524122026065339,-27.832731329184593,14.12305939997349,-13.7096719292114,-228.4451447394499,14.123059399973197,2.9361768572044866e-10,128.41848845988744,0.0,-1.6608274203924305,2.9361768572044866e-10,2.936176857204487e-13
0.000524122026065346,-20.270876189331148,6.1478167893581555,-6.1478167893581555,-105.619628237838,14.123059399972991,0.0,128.41848845941283,0.0,-1.6608274203809874,0.0,-7.975242610614836
0.0005246000083197012,-18.594626262514637,4.485621863306549,-4.485621863306549,-77.06308269271285,14.109004399208088,0.0,93.75818651816681,0.0,-1.8158610558691177,0.0,-9.623382535901538
0.0005249999999999925,-17.095030743991988,2.9977689041299596,-2.9977689041299596,-51.50173598947041,14.097261839862028,0.0,62.72858608284842,0.0,-1.907638099200645,0.0,-11.09949293573207
0.0005249999999999994,-17.095030743965495,2.9977689041036655,-2.9977689041036655,-51.50173598901869,14.097261839861828,0.0,62.728586082300026,0.0,-1.907638099201914,0.0,-11.099492935758162
0.0005250000000000064,0.0,-14.20455491809311,14.097261839861623,245.8740535193932,14.097261839861623,0.0,62.72858608174523,0.0,-1.9076380992031923,0.0,-28.301816757954736
