"Time / s","Vmout:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","VD3:Measured voltage","VD4:Measured voltage","Am1:Measured current","Am2:Measured current","Am3:Measured current","Am4:Measured current","Vc:Measured voltage","AMLr:Measured current","AMIo:Measured current"
0.00051219999999999998,56.277844454136016,0,-56.277844454136016,-56.277844454136016,0,271.87807194940842,0,0,271.87807194940842,-42.757595568069185,26.045660010559367,225.11137781654406
0.00051239999999999999,56.265701779859263,0,-56.265701779859263,-56.265701779859263,0,52.218312673616623,0,0,52.218312673616623,29.262087099306875,16.910849943090859,225.06280711943705
0.00051259999999999999,56.217807922526148,-15.505065308835846,-40.712742613690303,-40.712742613690303,-15.505065308835846,0,0,0,0,77.865801032534179,15.704265482308218,224.87123169010459
0.0005128,56.17285166109037,-16.796368585755236,-39.37648307533513,-39.37648307533513,-16.796368585755236,0,0,0,0,132.26285423166621,16.911845885111383,224.69140664436148
0.000513,56.127931350281571,-18.179383588528598,-37.948547761752977,-37.948547761752977,-18.179383588528598,0,0,0,0,190.458699675785,17.981996956886608,224.51172540112628
0.00051320000000000001,56.083046961350753,-19.642689317834293,-36.440357643516457,-36.440357643516457,-19.642689317834293,0,0,0,0,251.98043398984396,18.906027633354551,224.33218784540301
0.00051340000000000001,56.038198465571902,-21.17421287880148,-34.863985586770418,-34.863985586770418,-21.17421287880148,0,0,0,0,316.32814423022251,19.67643421378758,224.15279386228761
0.00051360000000000002,55.993385834241984,-22.761327582732118,-33.232058251509869,-33.232058251509869,-22.761327582732118,0,0,0,0,382.97897007396858,20.286961295682772,223.97354333696794
0.00051380000000000002,55.948609038680907,-24.390955545714771,-31.557653492966136,-31.557653492966136,-24.390955545714771,0,0,0,0,451.39135234438578,20.732652566180366,223.79443615472363
0.00051400000000000003,55.90386805023153,-26.049673950460612,-29.854194099770918,-29.854194099770918,-26.049673950460612,0,0,0,0,521.00943335137811,21.00989103782139,223.61547220092612
0.00051420000000000003,55.859162840259614,-27.723824107950502,-28.135338732309116,-28.135338732309116,-27.723824107950502,0,0,0,0,591.2675732923924,21.116428402007458,223.43665136103846
0.00051439999999999993,55.81449338015382,-29.399622432756292,-26.414870947397532,-26.414870947397532,-29.399622432756292,0,0,0,0,661.59494601773861,21.051403261946756,223.25797352061528
0.00051459999999999993,55.769859641325695,-31.063272430373328,-24.706587210952364,-24.706587210952364,-31.063272430373328,0,0,0,0,731.42017682016899,20.815348097224312,223.07943856530278
0.00051479999999999994,55.725261595209645,-32.701076786701137,-23.024184808508501,-23.024184808508501,-32.701076786701137,0,0,0,0,800.17598456808355,20.410184903687821,222.90104638083858
0.00051499999999999994,55.680699213262919,-55.680699213262919,0,0,-55.680699213262919,0,0,0,0,867.30379046735936,19.839209544349007,222.72279685305168
0.00051519999999999995,55.649242548100951,-55.649242548100951,0,0,-55.649242548100951,0,134.00747035400536,134.00747035400536,0,916.86801527784678,9.7211693147162457,222.5969701924038
0.00051539999999999995,55.646105006306584,-55.646105006306584,0,0,-55.646105006306584,0,280.72089323810604,280.72089323810604,0,931.3408867323102,-1.0887819828836172,222.58442002522634
0.00051559999999999996,55.672385899062249,-55.672385899062249,0,0,-55.672385899062249,0,425.88678587883771,425.88678587883771,0,909.70275321716281,-11.81493963615722,222.689543596249
0.00051579999999999996,55.726328235430536,-55.726328235430536,0,0,-55.726328235430536,0,555.36601679096168,555.36601679096168,0,853.52496790605426,-21.687817251494053,222.90531294172214
0.00051599999999999997,55.803446638477936,-55.803446638477936,0,0,-55.803446638477936,0,656.1541404444605,656.1541404444605,0,766.85598084869821,-29.999638872396304,223.21378655391175
0.00051619999999999997,55.896852132199434,-55.896852132199434,0,0,-55.896852132199434,0,717.31966541207885,717.31966541207885,0,655.92881487944294,-36.155367901940878,223.58740852879774
0.00051639999999999998,55.997750330687019,-55.997750330687019,0,0,-55.997750330687019,0,730.79260811840595,730.79260811840595,0,528.71106273355645,-39.715593718849988,223.99100132274808
0.00051659999999999998,56.096077060817713,-56.096077060817713,0,0,-56.096077060817713,0,691.94649701884612,691.94649701884612,0,394.32989506013172,-40.42818493224604,224.38430824327085
0.00051679999999999999,56.181225546449788,-56.181225546449788,0,0,-56.181225546449788,0,599.93190113702178,599.93190113702178,0,262.41357560708434,-38.246429063339505,224.72490218579915
