"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00046666666666666672,59.852581024169922,-116.89163208007813,0,-58.023712158203125,0.017820913344621658,926.92822265625
0.00046700000000000002,60.054264068603516,-111.11904907226563,0,-52.244949340820313,0.016253191977739334,728.3795166015625
0.00046733333333333338,60.157024383544922,-106.39657592773438,0,-36.215904235839844,0.011637944728136063,341.59381103515625
0.00046766666666666669,60.107189178466797,-103.59446716308594,0,-13.136468887329102,0.0049310512840747833,-174.5452880859375
0.00046800000000000005,60.027069091796875,-52.018989562988281,-83.474403381347656,-22.744630813598633,1.3799282312393188,-2.3254389762878418
0.00046833333333333335,59.947105407714844,-65.725250244140625,-54.32366943359375,-23.783235549926758,-0.12850272655487061,0.26189807057380676
0.00046866666666666671,59.867229461669922,-60.317977905273438,-59.405372619628906,-24.0689697265625,0.0070894956588745117,-0.0046275854110717773
0.00046900000000000002,59.787460327148438,-53.759635925292969,-65.8150634765625,-23.83030891418457,0.019579768180847168,-0.019191175699234009
0.00046933333333333338,59.707798004150391,-47.373489379882813,-72.042129516601563,-23.055883407592773,0.018844097852706909,-0.018368691205978394
0.00046966666666666668,59.628238677978516,-41.270988464355469,-77.985488891601563,-21.76182746887207,0.017753243446350098,-0.017276018857955933
0.00047000000000000004,59.548786163330078,-35.582656860351563,-83.514930725097656,-19.977334976196289,0.016314595937728882,-0.015838176012039185
0.00047033333333333335,59.469440460205078,0,-144.76380920410156,-12.835844993591309,0.50695639848709106,-0.50648051500320435
0.0004706666666666667,59.452274322509766,0,-129.99336242675781,12.382503509521484,371.84503173828125,0.13203039765357971
0.00047100000000000001,59.5537109375,0,-127.32542419433594,35.172367095947266,697.85504150390625,0.01326562836766243
0.00047133333333333337,59.744411468505859,0,-122.87785339355469,51.021572113037109,896.4571533203125,0.015467781573534012
0.00047166666666666668,59.971359252929688,0,-117.27806091308594,56.814247131347656,910.28912353515625,0.017453927546739578
0.00047200000000000003,60.168399810791016,0,-111.61012268066406,51.425975799560547,718.72308349609375,0.01600225642323494
0.00047233333333333334,60.269390106201172,0,-106.94477844238281,35.948524475097656,341.87957763671875,0.011551160365343094
0.0004726666666666667,60.221317291259766,0,-104.14155578613281,13.472495079040527,-163.36773681640625,0.0050238557159900665
0.000473,60.141044616699219,-80.27386474609375,-54.455337524414063,22.628875732421875,-2.1934518814086914,1.3018964529037476
0.00047333333333333336,60.060924530029297,-53.395614624023438,-66.871589660644531,23.73668098449707,0.24347387254238129,-0.11865013837814331
0.00047366666666666667,59.98089599609375,-58.553375244140625,-61.398033142089844,24.105419158935547,-0.0055589377880096436,0.0078996419906616211
0.00047400000000000003,59.900974273681641,-64.980072021484375,-54.821666717529297,23.947725296020508,-0.019266963005065918,0.019662410020828247
0.00047433333333333339,59.821159362792969,-71.248748779296875,-48.393589019775391,23.25153923034668,-0.018522590398788452,0.018998950719833374
0.00047466666666666669,59.741455078125,-77.254508972167969,-42.228385925292969,22.031309127807617,-0.017492443323135376,0.01797059178352356
0.00047500000000000005,59.661853790283203,-82.865371704101563,-36.458335876464844,20.314559936523438,-0.016109287738800049,0.016586512327194214
0.00047533333333333336,59.582363128662109,-144.21287536621094,0,13.233220100402832,-0.50680971145629883,0.50728654861450195
0.00047566666666666672,59.563407897949219,-129.97023010253906,0,-11.480148315429688,0.12767305970191956,362.40692138671875
0.00047600000000000002,59.660411834716797,-127.41705322265625,0,-33.94244384765625,0.012830991297960281,682.24481201171875
0.00047633333333333338,59.845352172851563,-123.1004638671875,0,-49.706634521484375,0.015071887522935867,879.126953125
0.00047666666666666669,60.0667724609375,-117.62754821777344,0,-55.6734619140625,0.017105717211961746,896.0023193359375
0.00047700000000000005,60.260025024414063,-112.05755615234375,0,-50.684036254882813,0.015772659331560135,711.60723876953125
0.00047733333333333335,60.360111236572266,-107.44261169433594,0,-35.751022338867188,0.011483330279588699,344.60818481445313
0.00047766666666666671,60.314590454101563,-104.63298034667969,0,-13.857060432434082,0.0051292367279529572,-150.10504150390625
0.00047800000000000002,60.234195709228516,-57.089393615722656,-76.648544311523438,-22.458690643310547,1.2101936340332031,-2.0383813381195068
0.00047833333333333338,60.153949737548828,-67.983512878417969,-52.458755493164063,-23.630882263183594,-0.10695941746234894,0.22160610556602478
0.00047866666666666668,60.073799133300781,-62.447517395019531,-57.690544128417969,-24.081417083740234,0.0088043510913848877,-0.0066072642803192139
0.00047900000000000004,59.993751525878906,-55.869972229003906,-64.117347717285156,-24.004615783691406,0.019693523645401001,-0.019290417432785034
0.00047933333333333335,59.913814544677734,-49.416141510009766,-70.411491394042969,-23.387939453125,0.019105583429336548,-0.01862826943397522
0.00047966666666666671,59.833980560302734,-43.203845977783203,-76.464126586914063,-22.244142532348633,0.01814231276512146,-0.017663508653640747
0.00048000000000000001,59.754253387451172,-37.366790771484375,-82.1417236328125,-20.599033355712891,0.016816079616546631,-0.016337841749191284
0.00048033333333333337,59.674633026123047,0,-143.57435607910156,-13.582910537719727,0.50756144523620605,-0.50708389282226563
0.00048066666666666668,59.653800964355469,0,-129.88360595703125,10.586236000061035,352.28009033203125,0.12307730317115784
0.00048100000000000004,59.746051788330078,0,-127.44622802734375,32.680217742919922,665.2308349609375,0.012384075671434402
0.00048133333333333334,59.924686431884766,0,-123.26519775390625,48.325199127197266,859.79925537109375,0.014657158404588699
0.0004816666666666667,60.139869689941406,0,-117.92655944824219,54.445404052734375,879.36981201171875,0.01673247292637825
0.00048200000000000001,60.328567504882813,0,-112.463134765625,49.851444244384766,702.11871337890625,0.015517015010118484
0.00048233333333333337,60.427040100097656,0,-107.9066162109375,35.477550506591797,345.270263671875,0.011393982917070389
0.00048266666666666667,60.383506774902344,0,-105.096435546875,14.195547103881836,-138.32379150390625,0.0052215643227100372
0.00048300000000000003,60.303020477294922,-73.295516967773438,-59.534309387207031,22.314691543579102,-1.8994704484939575,1.1280592679977417
0.00048333333333333334,60.222682952880859,-51.494766235351563,-69.075126647949219,23.554042816162109,0.20220248401165009,-0.096591472625732422
0.0004836666666666667,60.142436981201172,-56.798568725585938,-63.477546691894531,24.086889266967773,-0.0075621306896209717,0.009631037712097168
0.00048400000000000006,60.062301635742188,-63.233894348144531,-56.890525817871094,24.091011047363281,-0.019340217113494873,0.01975017786026001
0.00048433333333333336,59.982269287109375,-69.561447143554688,-50.403106689453125,23.553211212158203,-0.018757671117782593,0.019235521554946899
0.00048466666666666672,59.90234375,-75.668540954589844,-44.136154174804688,22.484567642211914,-0.017856836318969727,0.018336206674575806
0.00048500000000000003,59.822528839111328,-81.420097351074219,-38.224967956542969,20.909191131591797,-0.016587436199188232,0.017066121101379395
0.00048533333333333338,59.742816925048828,-142.94447326660156,0,13.955805778503418,-0.5073779821395874,0.50785607099533081
0.00048566666666666669,59.720268249511719,-129.77262878417969,0,-9.7097854614257813,0.11878374218940735,342.93734741210938
0.00048600000000000005,59.808181762695313,-127.44746398925781,0,-31.472579956054688,0.011956829577684402,649.7178955078125
0.00048633333333333335,59.981132507324219,-123.3955078125,0,-47.024490356445313,0.014265555888414383,842.48785400390625
0.00048666666666666671,60.190834045410156,-118.18283081054688,0,-53.30804443359375,0.016385335475206375,864.9718017578125
0.00048700000000000002,60.375736236572266,-112.817626953125,0,-49.1014404296875,0.015284616500139236,694.7491455078125
0.00048733333333333338,60.473258972167969,-108.31285095214844,0,-35.262077331542969,0.011320430785417557,347.63201904296875
0.00048766666666666668,60.432205200195313,-105.49850463867188,0,-14.555780410766602,0.0053190775215625763,-125.47607421875
0.00048800000000000004,60.351654052734375,-62.0289306640625,-69.757484436035156,-22.136127471923828,1.0390986204147339,-1.749042272567749
0.00048833333333333335,60.271247863769531,-70.099472045898438,-50.556869506835938,-23.436723709106445,-0.085283949971199036,0.18103668093681335
0.00048866666666666665,60.190937042236328,-64.445526123046875,-55.928398132324219,-24.048028945922852,0.010495007038116455,-0.0085656344890594482
0.00048900000000000007,60.110736846923828,-57.861652374267578,-62.359657287597656,-24.130094528198242,0.01976737380027771,-0.01935046911239624
0.00048933333333333337,60.030643463134766,-51.353679656982422,-68.707611083984375,-23.669258117675781,0.019325524568557739,-0.018847018480300903
0.00048966666666666668,59.950656890869141,-45.045455932617188,-74.855865478515625,-22.674959182739258,0.018489599227905273,-0.018009871244430542
0.00048999999999999998,59.870780944824219,-39.073581695556641,-80.66796875,-21.169626235961914,0.017275989055633545,-0.016796916723251343
0.0004903333333333334,59.791004180908203,0,-142.27095031738281,-14.280420303344727,0.50811976194381714,-0.50764155387878418
0.0004906666666666667,59.766754150390625,0,-129.6153564453125,8.8727579116821289,333.46194458007813,0.11448398232460022
0.00049100000000000001,59.850273132324219,0,-127.39886474609375,30.287815093994141,633.7998046875,0.011537689715623856
0.00049133333333333331,60.017383575439453,0,-123.474365234375,45.72576904296875,824.4188232421875,0.013875383883714676
0.00049166666666666673,60.221317291259766,0,-118.38821411132813,52.151535034179688,849.45965576171875,0.016033250838518143
0.00049200000000000003,60.40203857421875,0,-113.12364196777344,48.315082550048828,685.982177734375,0.015042681246995926
0.00049233333333333334,60.498149871826172,0,-108.67445373535156,35.000339508056641,348.44827270507813,0.011234242469072342
0.00049266666666666664,60.459087371826172,0,-105.86030578613281,14.869203567504883,-114.1510009765625,0.005403716117143631
0.00049300000000000006,60.378505706787109,-66.542686462402344,-64.292137145996094,21.981542587280273,-1.6156036853790283,0.96019333600997925
0.00049333333333333336,60.298065185546875,-49.634025573730469,-71.066505432128906,23.342868804931641,0.16239701211452484,-0.075330913066864014
0.00049366666666666667,60.217723846435547,-55.0689697265625,-65.359260559082031,24.029928207397461,-0.0094647705554962158,0.011270582675933838
0.00049400000000000008,60.137485504150391,-61.5018310546875,-58.773002624511719,24.186914443969727,-0.019377470016479492,0.019800513982772827
