time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.002827,-8.65031909942627,0.0,72.40996551513672,72.40996551513672,1000.0,0.0,-7.5303955078125,608.7928466796875,-601.262451171875,-71.00032806396484,-35.33205032348633,0.0,35.668277740478516,35.668277740478516
0.0028274999999999997,-8.105116844177246,0.0,44.8104362487793,44.8104362487793,1000.0,0.0,150.64312744140625,435.78790283203125,-586.4310302734375,-70.5538330078125,-34.89400863647461,0.0,35.659820556640625,35.659820556640625
0.002828,-6.338159084320068,0.0,0.0,0.0,1000.0,0.0,-285.7418212890625,285.7418212890625,0.0,-35.632896423339844,0.0,-35.632896423339844,0.0,35.632896423339844
0.0028285,-6.659567832946777,0.0,0.0,0.0,1000.0,0.0,-26.59881591796875,150.7266387939453,-124.12782287597656,-42.82121658325195,-7.2254180908203125,-28.370380401611328,7.2254180908203125,35.59579849243164
0.002829,-6.779575347900391,0.0,0.0,0.0,1000.0,0.0,-1.9584550857543945,11.09791374206543,-9.139458656311035,-36.09074020385742,-0.5320032835006714,-35.026737213134766,0.5320032835006714,35.558738708496094
0.0028295,-6.694472312927246,0.0,0.0,0.0,1000.0,0.0,22.750732421875,-128.92083740234375,106.17010498046875,-29.341609954833984,6.180108070373535,-41.70182418823242,-6.180108070373535,35.5217170715332
0.00283,-6.406754493713379,0.0,0.0,0.0,0.0,1000.0,610.8887329101562,-265.0926513671875,654.2039184570312,0.0,35.48473358154297,-72.27406311035156,-36.789329528808594,35.48473358154297
0.0028304999999999997,-1.086794376373291,71.2491683959961,0.0,71.2491683959961,0.0,1000.0,685.2498168945312,-346.0176086425781,660.7677612304688,0.0,35.46443176269531,-72.43566131591797,-36.971229553222656,35.46443176269531
0.0028309999999999997,4.451394081115723,146.17466735839844,0.0,146.17466735839844,0.0,1000.0,656.8472290039062,-315.24114990234375,658.3939819335938,0.0,35.480106353759766,-72.38969421386719,-36.90959167480469,35.480106353759766
0.0028315,9.373363494873047,210.70855712890625,0.0,210.70855712890625,0.0,1000.0,528.91845703125,-176.27728271484375,647.35888671875,0.0,35.530303955078125,-72.14207458496094,-36.61177444458008,35.530303955078125
0.002832,12.929289817810059,252.21002197265625,0.0,252.21002197265625,0.0,1000.0,319.79119873046875,50.98052978515625,629.228271484375,0.0,35.606937408447266,-71.72650146484375,-36.119564056396484,35.606937408447266
