time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Current: AMOut,Voltage: VMLp,Voltage: VMCr,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.00078,3.405979633331299,0.0,3.405979633331299,0.0,0.0,199.4852752685547,600.0,-1477.4169921875,0.0,-120.18391418457031,49.87131881713867
0.0007804999999999999,59.83454895019531,0.0,59.83454895019531,919.35302734375,0.0,199.78277587890625,600.0,-1264.3951416015625,0.0,-116.12334442138672,49.94569396972656
0.000781,96.51945495605469,0.0,96.51945495605469,1476.111083984375,0.0,201.59579467773438,600.0,-654.0900268554688,0.0,-104.8973388671875,50.398948669433594
0.0007815,96.9116439819336,0.0,96.9116439819336,1366.119873046875,0.0,203.9703826904297,600.0,137.60353088378906,0.0,-90.35314178466797,50.99259567260742
0.0007819999999999999,57.964622497558594,0.0,57.964622497558594,533.4974975585938,0.0,205.552490234375,600.0,803.56494140625,0.0,-77.96084594726562,51.38812255859375
0.0007825,-7.526854515075684,0.0,-7.526854515075684,0.0,0.0,205.1099853515625,600.0,1063.6617431640625,-51.277496337890625,-51.277496337890625,51.277496337890625
0.000783,-10.125164985656738,0.0,-10.125164985656738,0.0,0.0,204.70018005371094,600.0,990.6370849609375,-70.03506469726562,-32.31502151489258,51.175045013427734
0.0007835,-12.22181510925293,0.0,-12.22181510925293,0.0,0.0,204.2911834716797,600.0,898.0841674804688,-65.46217346191406,-36.683414459228516,51.07279586791992
0.000784,-13.711881637573242,0.0,-13.711881637573242,0.0,0.0,203.8830108642578,600.0,790.5928955078125,-60.168373107910156,-41.77313232421875,50.97075271606445
0.0007844999999999999,-14.520545959472656,0.0,-14.520545959472656,0.0,0.0,203.47564697265625,600.0,673.501708984375,-54.411495208740234,-47.32632827758789,50.86891174316406
0.000785,0.0,-14.606851577758789,-14.606851577758789,0.0,0.0,203.06910705566406,600.0,552.6324462890625,-106.42393493652344,4.889381408691406,50.767276763916016
0.0007855,0.0,-21.166351318359375,-21.166351318359375,0.0,0.0,202.6633758544922,600.0,404.75677490234375,-99.17802429199219,-2.153667449951172,50.66584396362305
0.0007859999999999999,0.0,-26.67827606201172,-26.67827606201172,0.0,0.0,202.25845336914062,600.0,206.69268798828125,-89.50907897949219,-11.62014389038086,50.564613342285156
0.0007865,0.0,-30.867063522338867,-30.867063522338867,0.0,0.0,201.85433959960938,600.0,-31.74593162536621,-77.89118957519531,-23.035978317260742,50.463584899902344
0.0007869999999999999,0.0,-33.522769927978516,-33.522769927978516,0.0,0.0,201.45103454589844,600.0,-298.72454833984375,-64.89596557617188,-35.82954788208008,50.36275863647461
