time,Current: AMD1,Current: AM1-IL,Current: AM2-MOSFET,Current: AM3-Resistor,Voltage: VMD1,Voltage: VM1-VR,Voltage: VM2-Vin
3.2999999999999996e-05,0.0,2.2874627113342285,2.2874627113342285,1.6758520603179932,-11.997712135314941,4.189630031585693,12.0
3.4e-05,0.0,2.349315643310547,2.349315643310547,1.737038254737854,-11.997651100158691,4.34259557723999,12.0
3.5e-05,0.0,2.409944534301758,2.409944534301758,1.7982304096221924,-11.997590065002441,4.495575904846191,12.0
3.6e-05,2.4693503379821777,2.4693503379821777,0.0,1.8593114614486694,0.0,4.648278713226318,12.0
3.7e-05,2.431612730026245,2.431612730026245,0.0,1.9156668186187744,0.0,4.7891669273376465,12.0
3.7999999999999995e-05,2.3928372859954834,2.3928372859954834,0.0,1.9630073308944702,0.0,4.90751838684082,12.0
3.9e-05,2.353196620941162,2.353196620941162,0.0,2.0021016597747803,0.0,5.005253791809082,12.0
3.9999999999999996e-05,0.0,2.3128483295440674,2.3128483295440674,2.0336599349975586,-11.997687339782715,5.0841498374938965,12.0
4.1e-05,0.0,2.367861270904541,2.367861270904541,2.0628490447998047,-11.997632026672363,5.157122611999512,12.0
4.2e-05,0.0,2.4222664833068848,2.4222664833068848,2.094470262527466,-11.997577667236328,5.236175537109375,12.0
4.2999999999999995e-05,0.0,2.476017475128174,2.476017475128174,2.1282317638397217,-11.99752426147461,5.3205790519714355,12.0
4.4e-05,0.0,2.5290746688842773,2.5290746688842773,2.163865089416504,-11.99747085571289,5.40966272354126,12.0
4.4999999999999996e-05,0.0,2.5814027786254883,2.5814027786254883,2.201124906539917,-11.997418403625488,5.502811908721924,12.0
4.6e-05,0.0,2.6329715251922607,2.6329715251922607,2.2397844791412354,-11.997366905212402,5.599461078643799,12.0
4.7e-05,0.0,2.6837549209594727,2.6837549209594727,2.279637336730957,-11.997316360473633,5.699093341827393,12.0
4.8e-05,0.0,2.7337310314178467,2.7337310314178467,2.320493698120117,-11.997265815734863,5.801234245300293,12.0
4.9e-05,0.0,2.782881736755371,2.782881736755371,2.362180471420288,-11.997217178344727,5.905450820922852,12.0
4.9999999999999996e-05,0.0,2.8311915397644043,2.8311915397644043,2.404538869857788,-11.99716854095459,6.011346817016602,12.0
5.1e-05,0.0,2.8786489963531494,2.8786489963531494,2.4474241733551025,-11.997121810913086,6.118560314178467,12.0
5.2e-05,0.0,2.9252443313598633,2.9252443313598633,2.4907047748565674,-11.997075080871582,6.226761817932129,12.0
5.3e-05,0.0,2.97097110748291,2.97097110748291,2.5342602729797363,-11.997029304504395,6.335650444030762,12.0
5.4e-05,0.0,3.015825033187866,3.015825033187866,2.57798171043396,-11.996984481811523,6.444953918457031,12.0
5.4999999999999995e-05,0.0,3.0598034858703613,3.0598034858703613,2.621769905090332,-11.996940612792969,6.55442476272583,12.0
5.6e-05,3.1029062271118164,3.1029062271118164,0.0,2.6655349731445312,0.0,6.663837432861328,12.0
5.6999999999999996e-05,3.0492160320281982,3.0492160320281982,0.0,2.7046873569488525,0.0,6.761718273162842,12.0
5.8e-05,2.99483060836792,2.99483060836792,0.0,2.7349603176116943,0.0,6.837400913238525,12.0
5.9e-05,2.9399194717407227,2.9399194717407227,0.0,2.7571418285369873,0.0,6.8928542137146,12.0
5.9999999999999995e-05,0.0,2.8846373558044434,2.8846373558044434,2.7719597816467285,-11.997115135192871,6.929899215698242,12.0
6.1e-05,0.0,2.9250452518463135,2.9250452518463135,2.7845957279205322,-11.997075080871582,6.961489200592041,12.0
6.2e-05,0.0,2.9651739597320557,2.9651739597320557,2.7998650074005127,-11.997035026550293,6.999662399291992,12.0
6.3e-05,0.0,3.004973888397217,3.004973888397217,2.8174877166748047,-11.996994972229004,7.043719291687012,12.0
6.4e-05,0.0,3.044400453567505,3.044400453567505,2.8372058868408203,-11.996955871582031,7.093014717102051,12.0
6.5e-05,0.0,3.083414077758789,3.083414077758789,2.8587827682495117,-11.996916770935059,7.146956920623779,12.0
6.599999999999999e-05,0.0,3.1219794750213623,3.1219794750213623,2.882000207901001,-11.996877670288086,7.205000400543213,12.0
6.7e-05,0.0,3.1600663661956787,3.1600663661956787,2.9066574573516846,-11.99683952331543,7.266643524169922,12.0
6.8e-05,0.0,3.1976473331451416,3.1976473331451416,2.932570695877075,-11.99680233001709,7.331426620483398,12.0
6.9e-05,0.0,3.234699249267578,3.234699249267578,2.9595706462860107,-11.99676513671875,7.398926734924316,12.0
7e-05,0.0,3.2712016105651855,3.2712016105651855,2.9875028133392334,-11.996728897094727,7.468756675720215,12.0
7.099999999999999e-05,0.0,3.3071372509002686,3.3071372509002686,3.0162248611450195,-11.996692657470703,7.540562152862549,12.0
7.2e-05,0.0,3.342491865158081,3.342491865158081,3.045607089996338,-11.996657371520996,7.614017486572266,12.0
7.3e-05,0.0,3.377253293991089,3.377253293991089,3.075530529022217,-11.996623039245605,7.688826084136963,12.0
7.4e-05,0.0,3.411411762237549,3.411411762237549,3.105886459350586,-11.996588706970215,7.764716148376465,12.0
7.5e-05,0.0,3.4449596405029297,3.4449596405029297,3.1365761756896973,-11.99655532836914,7.841440200805664,12.0
7.599999999999999e-05,3.477890968322754,3.477890968322754,0.0,3.167509078979492,0.0,7.9187726974487305,12.0
7.7e-05,3.4142866134643555,3.4142866134643555,0.0,3.1940948963165283,0.0,7.985237121582031,12.0
7.8e-05,3.3502354621887207,3.3502354621887207,0.0,3.2120659351348877,0.0,8.03016471862793,12.0
7.9e-05,3.285902261734009,3.285902261734009,0.0,3.22220778465271,0.0,8.055519104003906,12.0
7.999999999999999e-05,0.0,3.2214362621307373,3.2214362621307373,3.2252469062805176,-11.99677848815918,8.063117027282715,12.0
8.099999999999999e-05,0.0,3.2528903484344482,3.2528903484344482,3.2263622283935547,-11.996747016906738,8.065905570983887,12.0
8.2e-05,0.0,3.2842934131622314,3.2842934131622314,3.2303662300109863,-11.996715545654297,8.075915336608887,12.0
8.3e-05,0.0,3.3155906200408936,3.3155906200408936,3.236975908279419,-11.996684074401855,8.092439651489258,12.0
8.4e-05,0.0,3.3467321395874023,3.3467321395874023,3.2459304332733154,-11.99665355682373,8.114826202392578,12.0
8.499999999999999e-05,0.0,3.377673625946045,3.377673625946045,3.2569901943206787,-11.996622085571289,8.142475128173828,12.0
8.599999999999999e-05,0.0,3.4083750247955322,3.4083750247955322,3.269932985305786,-11.996591567993164,8.174832344055176,12.0
8.7e-05,0.0,3.4388010501861572,3.4388010501861572,3.2845547199249268,-11.996561050415039,8.211386680603027,12.0
8.8e-05,0.0,3.468919515609741,3.468919515609741,3.300668478012085,-11.99653148651123,8.251670837402344,12.0
