"Time / s","Vm1:Measured voltage","Vm2:Measured voltage","Vm3:Measured voltage","Vm4:Measured voltage","Am1:Measured current","Am2:Measured current"
0.25983000000000001,20.967290369872188,-18.585826679525013,18.585826679525013,-13.275116374075935,0,0
0.25984000000000002,20.965193745666411,-18.548398348748691,18.548398348748691,-13.248382806863106,0,0
0.25985000000000003,20.963097331112571,-18.510707210790628,18.510707210790628,-13.221461526938782,0,0
0.25986000000000004,20.961001126189704,-18.472753761981579,18.472753761981579,-13.194352888812247,0,0
0.25987000000000005,20.95890513087685,-18.434538504299411,18.434538504299411,-13.167057251026336,0,0
0.25988,20.956809345153047,-18.396061945255411,18.396061945255411,-13.139574976076148,0,0
0.25989000000000001,20.95471376899734,-18.35732459783128,18.35732459783128,-13.111906430364101,0,0
0.25990000000000002,20.952618402388769,-18.318326980353504,18.318326980353504,-13.084051984110218,0,0
0.25991000000000003,20.950523245306382,-18.279069616425801,18.279069616425801,-13.05601201130375,0,0
0.25992000000000004,20.94842829772923,-18.239553034828191,18.239553034828191,-13.027786889631216,0,0
0.25992999999999999,20.946333559636361,-18.199777769453362,18.199777769453362,-12.999377000430954,0,0
0.25994,20.944239031006827,-18.159744359229421,18.159744359229421,-12.970782728637857,0,0
0.25995000000000001,20.942144711819683,-18.119453348033005,18.119453348033005,-12.942004462721343,0,0
0.25996000000000002,20.940050602053986,-18.078905284619168,18.078905284619168,-12.9130425946353,0,0
0.25997000000000003,20.937956701688798,-18.038100722570135,18.038100722570135,-12.883897519781527,0,0
0.25998000000000004,20.935863010703176,-17.997040220220725,17.997040220220725,-12.854569636956342,0,0
0.25999,20.933769529076187,-17.955724340580474,17.955724340580474,-12.825059348295042,0,0
0.26000000000000001,20.931676256786893,-17.914153651322437,17.914153651322437,-12.79536705926391,0,0
0.26001000000000002,20.929583193814363,-17.872328724661628,17.872328724661628,-12.765493178573351,0,0
0.26002000000000003,20.927490340137663,-17.830250137349196,17.830250137349196,-12.735438118173789,0,0
0.26003000000000004,20.925397695735867,-17.787918470603529,17.787918470603529,-12.705202293206327,0,0
0.26004000000000005,20.923305260588052,-17.745334310050453,17.745334310050453,-12.674786121960253,0,0
0.26005,20.921213034673286,-17.702498245691174,17.702498245691174,-12.644190025849909,0,0
0.26006000000000001,20.919121017970653,-17.659410871855272,17.659410871855272,-12.61341442938128,0,0
0.26007000000000002,20.91702921045923,-17.61607278714348,17.61607278714348,-12.58245976011105,0,0
0.26008000000000003,20.914937612118099,-17.572484594384946,17.572484594384946,-12.551326448616081,0,0
0.26009000000000004,20.912846222926344,-17.528646900611875,17.528646900611875,-12.520014928475319,0,0
0.2601,20.910755042863052,-17.484560317003684,17.484560317003684,-12.488525636229895,0,0
0.26011000000000001,20.908664071907314,-17.44022545886429,17.44022545886429,-12.45685901136693,0,0
0.26012000000000002,20.906573310038215,-17.395642945569392,17.395642945569392,-12.425015496281844,0,0
0.26013000000000003,20.904482757234852,-17.350813400531592,17.350813400531592,-12.392995536253423,0,0
0.26014000000000004,20.902392413476317,-17.305737451181017,17.305737451181017,-12.360799579430036,0,0
0.26015000000000005,20.900302278741705,-17.260415728922737,17.260415728922737,-12.328428076799227,0,0
0.26016,20.898212353010116,-17.214848869092833,17.214848869092833,-12.295881482156233,0,0
0.26017000000000001,20.896122636260653,-17.169037510957764,17.169037510957764,-12.263160252103688,0,0
0.26018000000000002,20.894033128472415,-17.122982297653863,17.122982297653863,-12.230264846008254,0,0
0.26019000000000003,20.891943829624509,-17.076683876176503,17.076683876176503,-12.197195725993012,0,0
0.26020000000000004,20.889854739696041,-17.030142897337157,17.030142897337157,-12.16395335690666,0,0
0.26021,20.887765858666121,-16.983360015751231,16.983360015751231,-12.130538206314952,0,0
0.26022000000000001,20.88567718651386,-16.936335889811488,16.936335889811488,-12.096950744481603,0,0
0.26023000000000002,20.883588723218374,-16.889071181647239,16.889071181647239,-12.063191444339296,0,0
0.26024000000000003,20.881500468758773,-16.841566557114788,16.841566557114788,-12.029260781482648,0,0
0.26025000000000004,20.879412423114179,-16.793822685758158,16.793822685758158,-11.995159234140317,0,0
0.26026000000000005,20.877324586263708,-16.745840240803602,16.745840240803602,-11.960887283171033,0,0
0.26027,20.875236958186484,-16.697619899121889,16.697619899121889,-11.926445412036628,0,0
0.26028000000000001,20.873149538861629,-16.649162341223359,16.649162341223359,-11.891834106798584,0,0
0.26029000000000002,20.87106232826827,-16.600468251206848,16.600468251206848,-11.857053856081464,0,0
0.26030000000000003,20.868975326385534,-16.551538316768472,16.551538316768472,-11.822105151079228,0,0
0.26031000000000004,20.866888533192554,-16.502373229168541,16.502373229168541,-11.786988485531623,0,0
0.26032,20.864801948668461,-16.4529736831972,16.4529736831972,-11.751704355699573,0,0
0.26033000000000001,20.862715572792386,-16.403340377198106,16.403340377198106,-11.716253260382217,0,0
0.26034000000000002,20.860629405543467,-16.353474012991029,16.353474012991029,-11.680635700861416,0,0
0.26035000000000003,20.858543446900843,-16.303375295896501,16.303375295896501,-11.644852180919614,0,0
0.26036000000000004,20.856457696843655,-16.253044934702956,16.253044934702956,-11.608903206816166,0,0
0.26037000000000005,20.854372155351044,-16.202483641639844,16.202483641639844,-11.572789287268193,0,0
0.26038,20.852286822402156,-16.151692132374222,16.151692132374222,-11.536510933448241,0,0
0.26039000000000001,20.850201697976136,-16.100671125993301,16.100671125993301,-11.500068658971685,0,0
0.26040000000000002,20.848116782052134,-16.0494213449754,16.0494213449754,-11.463462979875999,0,0
0.26041000000000003,20.846032074609301,-15.997943515173745,15.997943515173745,-11.426694414609301,0,0
0.26042000000000004,20.843947575626789,-15.946238365813855,15.946238365813855,-11.389763484028322,0,0
0.26042999999999999,20.841863285083754,-15.894306629462989,15.894306629462989,-11.352670711376732,0,0
0.26044,20.839779202959349,-15.842149042030655,15.842149042030655,-11.315416622285397,0,0
0.26045000000000001,20.837695329232737,-15.789766342725017,15.789766342725017,-11.27800174474126,0,0
